expected_filename,actual_filename,distance
crosswalk_33658904N_117743080W.jpeg,crosswalk_33658902N_117753885W.jpeg,1000.0385051059262
crosswalk_33659268N_117744360W.jpeg,crosswalk_33698288N_117744350W.jpeg,4338.826136339332
crosswalk_33659242N_117744612W.jpeg,crosswalk_33659202N_117745742W.jpeg,104.67938453713563
crosswalk_33659495N_117744959W.jpeg,crosswalk_33659447N_117744299W.jpeg,61.317514924164854
crosswalk_33660528N_117744585W.jpeg,crosswalk_33660088N_117742588W.jpeg,191.1919383242284
crosswalk_33678235N_117743303W.jpeg,crosswalk_33678236N_117743303W.jpeg,0.11119492637690076
crosswalk_33684619N_117745267W.jpeg,crosswalk_33678618N_117745465W.jpeg,667.5322122061083
crosswalk_33648820N_117740326W.jpeg,crosswalk_33648804N_117777326W.jpeg,3424.874352981386
crosswalk_33656977N_117740534W.jpeg,crosswalk_33655977N_117746532W.jpeg,566.1768827934542
crosswalk_33658206N_117741182W.jpeg,crosswalk_33658206N_117749064W.jpeg,729.5110738877579
crosswalk_33698504N_117740758W.jpeg,crosswalk_33693503N_117748754W.jpeg,925.4416596967742
crosswalk_33704330N_117741559W.jpeg,crosswalk_33704540N_117741859W.jpeg,36.26844733043392
crosswalk_33709490N_117741101W.jpeg,crosswalk_33709490N_117741102W.jpeg,0.09249885788156131
crosswalk_33654058N_117737574W.jpeg,crosswalk_33654059N_117737574W.jpeg,0.11119492637690076
crosswalk_33695901N_117734261W.jpeg,crosswalk_33691101N_117733221W.jpeg,542.3388227475278
crosswalk_33702302N_117736830W.jpeg,crosswalk_33741302N_117736897W.jpeg,4336.606566223061
crosswalk_33667118N_117723661W.jpeg,crosswalk_33667148N_117728611W.jpeg,458.1071900683632
crosswalk_33681229N_117724555W.jpeg,crosswalk_33681230N_117724555W.jpeg,0.11119492637690076
crosswalk_33670852N_117715299W.jpeg,crosswalk_33670851N_117715299W.jpeg,0.11119492637690076
crosswalk_33687102N_117714410W.jpeg,crosswalk_33687101N_117714410W.jpeg,0.11119492708422385
crosswalk_33694083N_117713063W.jpeg,crosswalk_33694913N_117714243W.jpeg,142.95230496784106
crosswalk_33694813N_117696595W.jpeg,crosswalk_33694873N_117696591W.jpeg,6.68195072371709
